codice_regione;regione;codice_azienda_sanitaria_asl;azienda_sanitaria_ASL ;codice_struttura;denominazione_struttura;indirizzo_struttura;latitudine;longitudine;tipo_apparecchiatura;cod_classificazione_cnd;descrizione_cnd;num_apparecchiature;num_app_disponibili;caratteristiche
120;LAZIO;201;ROMA 1;120298;CASA DI CURA SALUS INFIRMORUM;VIA DELLA LUCCHINA, 41 - 00135 - Roma (RM);41.9602672;12.402488;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;120307;AURELIA HOSPITAL;Via Aurelia 860 - 00165 - Roma (RM);41.8870709;12.397817;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;1;1; 
120;LAZIO;201;ROMA 1;120307;AURELIA HOSPITAL;Via Aurelia 860 - 00165 - Roma (RM);41.8870709;12.397817;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;120307;AURELIA HOSPITAL;Via Aurelia 860 - 00165 - Roma (RM);41.8870709;12.397817;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;2;2; 
120;LAZIO;201;ROMA 1;120307;AURELIA HOSPITAL;Via Aurelia 860 - 00165 - Roma (RM);41.8870709;12.397817;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;2;2;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;200900;U.S.I. SpA - VIA ORSINI;VIA VIRGINIO ORSINI 18 - 00192 - Roma (RM);41.852917;12.5897719;MMI;Z11030202;MAMMOGRAFI DIGITALI;8;8; 
120;LAZIO;201;ROMA 1;200900;U.S.I. SpA - VIA ORSINI;VIA VIRGINIO ORSINI 18 - 00192 - Roma (RM);41.852917;12.5897719;RMN;Z11050103;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO SUPERIORE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;200900;U.S.I. SpA - VIA ORSINI;VIA VIRGINIO ORSINI 18 - 00192 - Roma (RM);41.852917;12.5897719;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 0.5T E INFERIORE O UGUALE A 3.0T;2;3;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;200900;U.S.I. SpA - VIA ORSINI;VIA VIRGINIO ORSINI 18 - 00192 - Roma (RM);41.852917;12.5897719;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;3;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;200900;U.S.I. SpA - VIA ORSINI;VIA VIRGINIO ORSINI 18 - 00192 - Roma (RM);41.852917;12.5897719;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;200900;U.S.I. SpA - VIA ORSINI;VIA VIRGINIO ORSINI 18 - 00192 - Roma (RM);41.852917;12.5897719;TAC;Z11030606;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI ;1;2;1 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;200900;U.S.I. SpA - VIA ORSINI;VIA VIRGINIO ORSINI 18 - 00192 - Roma (RM);41.852917;12.5897719;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;2;1 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;305200;LAB. AURELIA S.R.L;VIA AURELIA 475-477 - 00165 - Roma (RM);41.897953;12.426299;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;305200;LAB. AURELIA S.R.L;VIA AURELIA 475-477 - 00165 - Roma (RM);41.897953;12.426299;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;305800;AMBULATORIO VILLA CHIARA SRL;VIA TORREVECCHIA 578 - 00168 - Roma (RM);41.923282;12.411918000000014;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;400101;POLIAMBULATORIO e RADIOLOGIA LAMPEDUSA;VIA LAMPEDUSA 23/27 - 00141 - Roma (RM);41.9432957;12.5364684;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;1; 
120;LAZIO;201;ROMA 1;400101;POLIAMBULATORIO e RADIOLOGIA LAMPEDUSA;VIA LAMPEDUSA 23/27 - 00141 - Roma (RM);41.9432957;12.5364684;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 0.5T;2;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;604602;ALTAMEDICA ARTEMISIA;V.LE LIEGI 41 - 00198 - Roma (RM);41.9218865;12.493385999999987;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;201;ROMA 1;607302;BIOS SpA;V. CHELINI 39 - 00197 - Roma (RM);41.9263869;12.4819427;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;607302;BIOS SpA;V. CHELINI 39 - 00197 - Roma (RM);41.9263869;12.4819427;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;607302;BIOS SpA;V. CHELINI 39 - 00197 - Roma (RM);41.9263869;12.4819427;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;608803;C.I.D. LABORATORI;V. DI VILLA PATRIZI 22/a - 00161 - Roma (RM);41.91051;12.50831;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;611204;ARISTEIA SRL;V. PIETRO ARETINO 41 - 00137 - Roma (RM);43.7744931;10.3752485;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;611704;LABORATORIO ANALISI CLINICHE OREDA SRL;V. F. SACCHETTI 127 - 00137 - Roma (RM);41.89193;12.51133;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;3;3; 
120;LAZIO;201;ROMA 1;611804;ME.DI.T. SNC;P.LE ADRIATICO 5 - 00141 - Roma (RM);41.9401959;12.5363843;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;201;ROMA 1;612004;CAPRI MEDICAL HOUSE SRL;P.ZA CAPRI 5 - 00141 - Roma (RM);41.9435566;12.528659199999993;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;201;ROMA 1;612004;CAPRI MEDICAL HOUSE SRL;P.ZA CAPRI 5 - 00141 - Roma (RM);41.9435566;12.528659199999993;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;612904;TIZIANO CONSULTORIO FAMILIARE SRL;V. RENATO FUCINI, 59 TER - 00137 - Roma (RM);41.952535;12.546807599999966;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;660004;STUDIO POLISPECIALISTICO NOMENTANO SRL;V. NOMENTANA 550-552 - 00141 - Roma (RM);41.9364827;12.5390556;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;201;ROMA 1;660004;STUDIO POLISPECIALISTICO NOMENTANO SRL;V. NOMENTANA 550-552 - 00141 - Roma (RM);41.9364827;12.5390556;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;660004;STUDIO POLISPECIALISTICO NOMENTANO SRL;V. NOMENTANA 550-552 - 00141 - Roma (RM);41.9364827;12.5390556;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;666104;MONTECERVIALTO RADIOLOGICA SRL;V. MONTECERVIALTO 56 - 00139 - Roma (RM);41.9518079;12.5252583;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;666104;MONTECERVIALTO RADIOLOGICA SRL;V. MONTECERVIALTO 56 - 00139 - Roma (RM);41.9518079;12.5252583;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;666104;MONTECERVIALTO RADIOLOGICA SRL;V. MONTECERVIALTO 56 - 00139 - Roma (RM);41.9518079;12.5252583;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;700703;ITALMEDICA SAS;VIA TREVISO, 16 - 00144 - Roma (RM);41.90905559999999;12.513061500000049;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;201;ROMA 1;701001;STUDIO DIAGNOSTICO PANTHEON srl;VIA GIUSTINIANI,12 - 00186 - Roma (RM);41.8994597;12.4751695;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;701001;STUDIO DIAGNOSTICO PANTHEON srl;VIA GIUSTINIANI,12 - 00186 - Roma (RM);41.8994597;12.4751695;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;1 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;701204;MADONNA DELLE GRAZIE HEALTHCARE SRL;LARGO DI VILLA BIANCA, 11 - 00199 - Roma (RM);41.92599000000001;12.51281;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;201;ROMA 1;702702;SANEM 2001 DI TOCCI AGOSTINO SNC SOMALIA;VIALE SOMALIA 108/110 - 00199 - Roma (RM);41.9356444;12.5165416;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;201;ROMA 1;702702;SANEM 2001 DI TOCCI AGOSTINO SNC SOMALIA;VIALE SOMALIA 108/110 - 00199 - Roma (RM);41.9356444;12.5165416;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;702903;POLIAMBULATORIO VILLA TIBERIA HOSPITAL SRL;VIA EMILIO PRAGA 39/41 - 00137 - Roma (RM);41.9462023;12.5578606;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;702903;POLIAMBULATORIO VILLA TIBERIA HOSPITAL SRL;VIA EMILIO PRAGA 39/41 - 00137 - Roma (RM);41.9462023;12.5578606;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;702903;POLIAMBULATORIO VILLA TIBERIA HOSPITAL SRL;VIA EMILIO PRAGA 39/41 - 00137 - Roma (RM);41.9462023;12.5578606;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;1;1; 
120;LAZIO;201;ROMA 1;702903;POLIAMBULATORIO VILLA TIBERIA HOSPITAL SRL;VIA EMILIO PRAGA 39/41 - 00137 - Roma (RM);41.9462023;12.5578606;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;703115;U.S.I. S.p.a. VIA IGEA ex BIOLAB S.r.l.;via IGEA 12 a/b/c/d - 00135 - Roma (RM);41.9645035;12.5135202;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;703115;U.S.I. S.p.a. VIA IGEA ex BIOLAB S.r.l.;via IGEA 12 a/b/c/d - 00135 - Roma (RM);41.9645035;12.5135202;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;703301;USI SpA - VIA MACHIAVELLI;VIA MACHIAVELLI, 22 - 00185 - Roma (RM);41.8924524;12.5027609;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;703815;POLIAMBULATORIO CASA DI CURA VILLA AURORA;VIA MATTIA BATTISTINI, 44 - 00167 - Roma (RM);41.9058105;12.4132979;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;704401;SYNLAB LAZIO SRL ex AR.PA RADIOLOGICA;VIA ALESSANDRO VOLTA 37 - 00153 - Roma (RM);41.8787571;12.4774724;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;707013;RSA - 'NOSTRA SIGNORA DEL SACRO CUORE';VIA CARDINAL PACCA, 16 - 00165 - Roma (RM);41.8923134;12.4307952;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;201;ROMA 1;707303;GILAR SPA  VIGNE NUOVE;VIA G. PASTRONE, 41 - 00139 - Roma (RM);41.9614213;12.5370337;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;707303;GILAR SPA  VIGNE NUOVE;VIA G. PASTRONE, 41 - 00139 - Roma (RM);41.9614213;12.5370337;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;ACC;Z11010103;ACCELERATORI LINEARI AD ENERGIA ALTA E MULTIPLA;2;2; 
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;1;1; 
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;2;2; 
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;707801;Ospedale Fatebenefratelli Isola Tiberina - Gemelli Isola;Via Ponte Quattro Capi, 39 - 00186 - Roma (RM);41.8909016;12.4768548;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;2;2;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;709303;PRESIDIO POLIAMBULATORIALE CIRAD VILLA BENEDETTA;Via Cervino n. 10/12 - 00141 - Roma (RM);41.9316976;12.5375561;ACC;Z11010103;ACCELERATORI LINEARI AD ENERGIA ALTA E MULTIPLA;1;1; 
120;LAZIO;201;ROMA 1;709303;PRESIDIO POLIAMBULATORIALE CIRAD VILLA BENEDETTA;Via Cervino n. 10/12 - 00141 - Roma (RM);41.9316976;12.5375561;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;709303;PRESIDIO POLIAMBULATORIALE CIRAD VILLA BENEDETTA;Via Cervino n. 10/12 - 00141 - Roma (RM);41.9316976;12.5375561;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;NA000112;DATAMEDICA DI LABDOCTOR SRL;VIA ENNIO QUIRINO VISCONTI, 4 - 00193 - Roma (RM);41.9078267;12.470640799999955;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;201;ROMA 1;NA000112;DATAMEDICA DI LABDOCTOR SRL;VIA ENNIO QUIRINO VISCONTI, 4 - 00193 - Roma (RM);41.9078267;12.470640799999955;TAC;Z11030605;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI ;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;NA000141;CASA DI CURA VILLA BETANIA;VIA PIO IV, 42 - 00165 - Roma (RM);41.8927364;12.4393444;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000141;CASA DI CURA VILLA BETANIA;VIA PIO IV, 42 - 00165 - Roma (RM);41.8927364;12.4393444;PET;Z11020301;SISTEMI TAC/PET;1;1; 
120;LAZIO;201;ROMA 1;NA000141;CASA DI CURA VILLA BETANIA;VIA PIO IV, 42 - 00165 - Roma (RM);41.8927364;12.4393444;RMN;Z11050103;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO SUPERIORE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;NA000141;CASA DI CURA VILLA BETANIA;VIA PIO IV, 42 - 00165 - Roma (RM);41.8927364;12.4393444;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;1;1; 
120;LAZIO;201;ROMA 1;NA000141;CASA DI CURA VILLA BETANIA;VIA PIO IV, 42 - 00165 - Roma (RM);41.8927364;12.4393444;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;NA000213;ARTEMISIA CASSIA SRL;VIA CASSIA , 534 C - 00199 - Roma (RM);41.9602351;12.452592;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000213;ARTEMISIA CASSIA SRL;VIA CASSIA , 534 C - 00199 - Roma (RM);41.9602351;12.452592;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;NA000234;STUDIO LANCISI SRL;VIA GIOVANNI MARIA LANCISI, 31 - 00161 - Roma (RM);41.909077;12.5106846;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000234;STUDIO LANCISI SRL;VIA GIOVANNI MARIA LANCISI, 31 - 00161 - Roma (RM);41.909077;12.5106846;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;NA000234;STUDIO LANCISI SRL;VIA GIOVANNI MARIA LANCISI, 31 - 00161 - Roma (RM);41.909077;12.5106846;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;NA000256;STUDIO POLISPECIALISTICO NOMENTANO DUE;VIA ADOLFO CELI, 60 - 00139 - Roma (RM);41.9751388;12.5378186;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000256;STUDIO POLISPECIALISTICO NOMENTANO DUE;VIA ADOLFO CELI, 60 - 00139 - Roma (RM);41.9751388;12.5378186;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;NA000319;DOC DIAGNOSTICA PER OBESI E CLAUSTROFOBICI SRL;VIA VIA MASSACIUCCOLI, 91 - 00199 - Roma (RM);41.9277242;12.5147756;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;2;2;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;NA000472;RADIOLOGIA MONTESANTO SRL;VIA MONTE SANTO, 25 - 00195 - Roma (RM);41.9162471;12.4593526;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000487;ALFEA DIAGNOSTICA;CORSO TRIESTE, 142 - 00198 - Roma (RM);41.9221188;12.5114568;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000535;LAB AURELIA BAGLIVI S.R.L.;VIA GIORGIO BAGLIVI, 8 - 00161 - Roma (RM);41.9096885;12.5124728;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000538;POLIAMBULATORIO VENERE;PIAZZA ATTILIO OMODEI ZORINI, 26/28 - 00166 - Roma (RM);41.9112707;12.3888988;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000576;STUDIO RADIOLOGICO D'AMBROSIO S.R.L.;VIA ALESSANDRO TORLONIA, 13 - 00161 - Roma (RM);41.9958457;12.0960737;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000576;STUDIO RADIOLOGICO D'AMBROSIO S.R.L.;VIA ALESSANDRO TORLONIA, 13 - 00161 - Roma (RM);41.9958457;12.0960737;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;NA000581;STUDIO RADIOLOGICO CASALOTTI  SRL;VIA VIA DELLA CELLULOSA, 25 - 00166 - Roma (RM);41.9217084;12.3656401;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000581;STUDIO RADIOLOGICO CASALOTTI  SRL;VIA VIA DELLA CELLULOSA, 25 - 00166 - Roma (RM);41.9217084;12.3656401;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;NA000593;STUDIO RADIOLOGICO GIACCARI;PIAZZA DELLA BALDUINA , 5 - 00136 - Roma (RM);41.9199542;12.4416188;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000602;CENTRO MEDICO VILLA MASSIMO SRL;VIALE REGINA MARGHERITA , 278 - 00198 - Roma (RM);41.9112689;12.5083112;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000604;BALDUINA MEDICA;VIALE DELLE MEDAGLIE DÃ¢ÂÂORO, 190 - 00136 - Roma (RM);;;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;201;ROMA 1;NA000604;BALDUINA MEDICA;VIALE DELLE MEDAGLIE DÃ¢ÂÂORO, 190 - 00136 - Roma (RM);;;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;2;2;0 con tavolo portapaziente HIFU
120;LAZIO;201;ROMA 1;NA000604;BALDUINA MEDICA;VIALE DELLE MEDAGLIE DÃ¢ÂÂORO, 190 - 00136 - Roma (RM);;;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;201;ROMA 1;NA000678;SANT'AGOSTINO LA TUA SALUTE - GOITO;VIA GOITO, 54-58 - 00185 - Roma (RM);41.9052017;12.5014544;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;001500;AMBULATORIO CENTRO DELLA GIOIA;VIA ARDEATINA 1227 - 00134 - Roma (RM);41.7761606;12.5453996;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;004500;Casa della ComunitÃ  HUB S. Caterina;via NicolÃ² Forteguerri, 4 - 00176 - Roma (RM);41.8913338;12.5403686;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
